Medicamento,Departamento,Mes,Ventas
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,May,9
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Jun,453
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Jul,642
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Ago,498
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Sep,603
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Antioquia,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Arauca,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Ene,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Feb,20
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Mar,2
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Abr,16
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,May,13
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Jun,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Jul,10
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Ago,14
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Atlántico,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Abr,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,May,3
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Jul,7
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Ago,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Bolívar,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Ene,2
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Feb,4
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Mar,2
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Abr,3
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,May,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Jun,1
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Jul,13
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Ago,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Boyacá,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Ene,6
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Feb,19
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Mar,12
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Abr,12
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,May,8
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Jun,30
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Jul,29
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Ago,6
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caldas,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Caquetá,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Casanare,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cauca,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Ene,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Feb,2
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Mar,1
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Abr,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,May,2
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Jun,3
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cesar,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Chocó,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Ene,59
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Feb,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Mar,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Abr,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,May,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Jun,0.8999999999999999
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Jul,0.10000000000000009
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Ago,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Córdoba,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Cundinamarca,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,La Guajira,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guainía,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Guaviare,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Ago,1
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Huila,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Magdalena,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Ene,28
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Feb,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Jul,28
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Ago,1
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Meta,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Ene,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Feb,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Mar,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Abr,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,May,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Jun,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Jul,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Ago,0
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Nariño,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Ene,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Feb,10
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Mar,5
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Abr,3.539999999999999
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,May,13.46
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Jul,4
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Ago,7
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Sep,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Oct,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Nov,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Norte de Santander,Dic,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Ene,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Feb,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Mar,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Abr,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,May,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Jun,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Jul,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Ago,NA
Metilfenidato hcl 18 mg tabletas de liberación prolongada,Putumayo,Sep,NA
